SURVEY	FILE	DATA FORMAT	SORTING CODE	MEASUREMENT SYSTEM	SEGY REVISION	FIXED LENGTH TRACE	NUM TRACES	TRACE IDENTIFICATION	TRACE NS	TRACE DT	SPLIT	size_mb
w-26-80-wg	WSS-108_731308-1.sgy	1	0	2	0	0	1582	1	1475	4000	Train	9.3338
w-26-80-wg	WSS-111_761363-1.sgy	1	0	2	0	0	1496	1	1475	4000	Train	8.8264
w-26-80-wg	WSS-111_761363.sgy	1	0	2	0	0	4488	1	1475	4000	Train	26.4792
w-26-80-wg	WSS-113A_761363-1.sgy	1	0	2	0	0	1086	1	1475	4000	Train	6.4074
w-26-80-wg	WSS-113A_761363-2.sgy	1	0	2	0	0	2508	1	1475	4000	Train	14.7972
w-26-80-wg	WSS-116_761363-1.sgy	1	0	2	0	0	1990	1	1475	4000	Train	11.741
w-26-80-wg	WSS-124A_920102.sgy	1	0	2	0	0	652	1	1475	4000	Train	3.8468
w-26-80-wg	WSS-130_792512-1.sgy	1	0	2	0	0	1292	1	1475	4000	Train	7.6228
w-26-80-wg	WSS-130_792512.sgy	1	0	2	0	0	2264	1	1475	4000	Train	13.3576
w-26-80-wg	WSS-134_792512.sgy	1	0	2	0	0	3512	1	1475	4000	Train	20.7208
w-26-80-wg	WSS-136_792512.sgy	1	0	2	0	0	3814	1	1475	4000	Train	22.5026
w-26-80-wg	WSS-138_792512.sgy	1	0	2	0	0	2138	1	1475	4000	Train	12.6142
w-26-80-wg	WSS-140_792512.sgy	1	0	2	0	0	3362	1	1475	4000	Train	19.8358
w-26-80-wg	WSS-148_792512.sgy	1	0	2	0	0	3210	1	1475	4000	Train	18.939
w-26-80-wg	WSS-156_925153.sgy	1	0	2	0	0	2932	1	1475	4000	Train	17.2988
w-26-80-wg	WSS-162_925153.sgy	1	0	2	0	0	2398	1	1475	4000	Train	14.1482
w-26-80-wg	WSS-168_925153.sgy	1	0	2	0	0	3078	1	1475	4000	Train	18.1602
w-26-80-wo	WO-001X__20835.sgy	1	1	2	0	0	5386	1	1250	4000	Test	26.93
w-26-80-wo	WO-001X_1__13211.sgy	1	1	2	0	0	4983	1	1250	4000	Test	24.915
w-26-80-wo	WO-002X__8424.sgy	1	1	2	0	0	2164	1	1250	4000	Test	10.82
w-26-80-wo	WO-003X__7839.sgy	1	1	2	0	0	1242	1	1250	4000	Test	6.21
w-26-80-wo	WO-004X__8569.sgy	1	1	2	0	0	4379	1	1250	4000	Test	21.895
w-26-80-wo	WO-005X__12703.sgy	1	1	2	0	0	2082	1	1250	4000	Test	10.41
w-27-81-cs	WCS-106_612577-1.sgy	1	0	2	0	0	11435	1	1750	4000	Train	80.045
w-27-81-cs	WCS-110_613618-2.sgy	1	0	2	0	0	6409	1	1475	4000	Train	37.8131
w-27-81-cs	WCS-110_613618-4.sgy	1	0	2	0	0	1374	1	1535	4000	Train	8.43636
w-27-81-cs	WCS-110_613618-5.sgy	1	0	2	0	0	488	1	1535	4000	Train	2.99632
w-27-81-cs	WCS-112_767169-1.sgy	1	0	2	0	0	393	1	1525	4000	Train	2.3973
w-27-81-cs	WCS-116_613618.sgy	1	0	2	0	0	10497	1	1500	4000	Train	62.982
w-27-81-cs	WCS-118_614836-2.sgy	1	0	2	0	0	3873	1	1525	4000	Train	23.6253
w-27-81-cs	WCS-131_744283.sgy	1	0	2	0	0	3301	1	2025	4000	Train	26.7381
w-27-81-cs	WCS-132_744283.sgy	1	0	2	0	0	3251	1	1525	4000	Train	19.8311
w-27-81-cs	WCS-133_744283.sgy	1	0	2	0	0	561	1	1775	4000	Train	3.9831
w-27-81-cs	WCS-144_744336-1.sgy	1	0	2	0	0	2579	1	1525	4000	Train	15.7319
w-27-81-cs	WCS-165_744336.sgy	1	0	2	0	0	2930	1	1525	4000	Train	17.873
w-29-80-wo	wo-01_~1.sgy	1	1	2	0	0	8342	1	1500	4000	Test	50.052
w-29-80-wo	wo-02_~1.sgy	1	1	2	0	0	3446	1	1775	4000	Test	24.4666
w-29-80-wo	wo-03_~1.sgy	1	1	2	0	0	816	1	1525	4000	Test	4.9776
w-29-80-wo	wo-14_~1.sgy	1	1	2	0	0	5516	1	1525	4000	Test	33.6476
w-29-80-wo	wo-18_~1.sgy	1	1	2	0	0	4598	1	1500	4000	Test	27.588
w-29-80-wo	wo-26_~1.sgy	1	1	2	0	0	5702	1	1525	4000	Test	34.7822
w-29-80-wo	wo-36_~2.sgy	1	1	2	0	0	1062	1	1500	4000	Test	6.372
w-29-80-wo	wo-38_~1.sgy	1	1	2	0	0	1534	1	1525	4000	Test	9.3574
w-29-80-wo	wo-40_~1.sgy	1	1	2	0	0	4784	1	1525	4000	Test	29.1824
w-29-80-wo	wo-58_~1.sgy	1	1	2	0	0	3710	1	1500	4000	Test	22.26
w-29-80-wo	woa190~1.sgy	1	1	2	0	0	9748	1	1525	4000	Test	59.4628
w-3-75-sc	W74-126__228976.sgy	1	0	2	0	0	661	1	1487	4000	Train	3.931628
w-3-75-sc	W74-128__595381.sgy	1	0	2	0	0	718	1	1487	4000	Train	4.270664
w-3-75-sc	W74-401__422768.sgy	1	0	2	0	0	379	1	1487	4000	Train	2.254292
w-3-75-sc	W74-402__552601.sgy	1	0	2	0	0	796	1	1487	4000	Train	4.734608
w-3-75-sc	W74-403__571175.sgy	1	0	2	0	0	1585	1	1487	4000	Train	9.42758
w-3-75-sc	W74-405__596470.sgy	1	0	2	0	0	1225	1	1487	4000	Train	7.2863
w-3-75-sc	W74-406__555830.sgy	1	0	2	0	0	655	1	1487	4000	Train	3.89594
w-3-75-sc	W74-407__596298.sgy	1	0	2	0	0	787	1	1487	4000	Train	4.681076
w-3-75-sc	W74-409__597853.sgy	1	0	2	0	0	995	1	1487	4000	Train	5.91826
w-3-75-sc	W74-410__403980.sgy	1	0	2	0	0	865	1	1487	4000	Train	5.14502
w-3-75-sc	W74-411__595994.sgy	1	0	2	0	0	366	1	1487	4000	Train	2.176968
w-3-75-sc	W74-414__594662.sgy	1	0	2	0	0	1144	1	1487	4000	Train	6.804512
w-3-75-sc	W74-416__594078.sgy	1	0	2	0	0	1820	1	1487	4000	Train	10.82536
w-3-75-sc	W74-417__207129.sgy	1	0	2	0	0	1972	1	1487	4000	Train	11.729456
w-3-75-sc	W74-422__550952.sgy	1	0	2	0	0	2244	1	1487	4000	Train	13.347312
w-3-75-sc	W74-428__305973.sgy	1	0	2	0	0	1352	1	1487	4000	Train	8.041696
w-3-75-sc	W74-430__596889.sgy	1	0	2	0	0	640	1	1487	4000	Train	3.80672
w-3-75-sc	W74-433__565482.sgy	1	0	2	0	0	1327	1	1487	4000	Train	7.892996
w-3-75-sc	W74-434__595992.sgy	1	0	2	0	0	649	1	1487	4000	Train	3.860252
w-3-75-sc	W74-438__542114.sgy	1	0	2	0	0	1432	1	1487	4000	Train	8.517536
w-3-75-sc	W74-448__596066.sgy	1	0	2	0	0	652	1	1487	4000	Train	3.878096
w-3-75-sc	W74-450__596822.sgy	1	0	2	0	0	1726	1	1487	4000	Train	10.266248
w-3-75-sc	W74-452__596299.sgy	1	0	2	0	0	616	1	1487	4000	Train	3.663968
w-3-75-sc	W74-488__406059.sgy	1	0	2	0	0	638	1	1487	4000	Train	3.794824
w-3-75-sc	W74-490__595757.sgy	1	0	2	0	0	1429	1	1487	4000	Train	8.499692
w-3-75-sc	W75-108__596302.sgy	1	0	2	0	0	988	1	1487	4000	Train	5.876624
w-3-75-sc	W75-110__572264.sgy	1	0	2	0	0	941	1	1487	4000	Train	5.597068
w-3-75-sc	W75-118__596303.sgy	1	0	2	0	0	1375	1	1487	4000	Train	8.1785
w-3-75-sc	W75-120__584765.sgy	1	0	2	0	0	2354	1	1487	4000	Train	14.001592
w-3-75-sc	W75-124__597841.sgy	1	0	2	0	0	406	1	1487	4000	Train	2.414888
w-3-75-sc	W75-419__544193.sgy	1	0	2	0	0	1666	1	1487	4000	Train	9.909368
w-3-75-sc	W75-425__319258.sgy	1	0	2	0	0	1872	1	1487	4000	Train	11.134656
w-3-75-sc	W75-439__597849.sgy	1	0	2	0	0	1297	1	1487	4000	Train	7.714556
w-3-75-sc	W75-443__55779.sgy	1	0	2	0	0	954	1	1540	4000	Train	5.87664
w-3-75-sc	W75-449__45327.sgy	1	0	2	0	0	1306	1	1540	4000	Train	8.04496
w-3-75-sc	W75-451__576416.sgy	1	0	2	0	0	484	1	1487	4000	Train	2.878832
w-3-75-sc	W75-454__597041.sgy	1	0	2	0	0	1288	1	1487	4000	Train	7.661024
w-3-75-sc	W75-455__517256.sgy	1	0	2	0	0	1491	1	1387	4000	Train	8.272068
w-3-75-sc	W75-456__591830.sgy	1	0	2	0	0	636	1	1487	4000	Train	3.782928
w-3-75-sc	W75-458__594013.sgy	1	0	2	0	0	1078	1	1487	4000	Train	6.411944
w-3-75-sc	W75-460__595924.sgy	1	0	2	0	0	568	1	1487	4000	Train	3.378464
w-3-75-sc	W75-462__311659.sgy	1	0	2	0	0	571	1	1487	4000	Train	3.396308
w-3-75-sc	W75-472__216098.sgy	1	0	2	0	0	1183	1	1487	4000	Train	7.036484
w-3-75-sc	W75-474__415701.sgy	1	0	2	0	0	574	1	1487	4000	Train	3.414152
w-3-75-sc	W75-480__596304.sgy	1	0	2	0	0	1606	1	1487	4000	Train	9.552488
w-3-75-sc	W75-484__595864.sgy	1	0	2	0	0	754	1	1487	4000	Train	4.484792
w-3-75-sc	W75-496__597059.sgy	1	0	2	0	0	625	1	1487	4000	Train	3.7175
w-3-79-cb	13E__612732.1.sgy	1	1	2	0	0	615	1	1425	4000	Validation	3.5055
w-3-79-cb	14E__601556.1.sgy	1	1	2	0	0	495	1	1425	4000	Validation	2.8215
w-3-79-cb	22E__604719.1.sgy	1	1	2	0	0	615	1	1425	4000	Validation	3.5055
w-3-79-cb	23E__435867.1.sgy	1	1	2	0	0	459	1	1425	4000	Validation	2.6163
w-3-79-cb	24E__455956.1.sgy	1	1	2	0	0	403	1	1425	4000	Validation	2.2971
w-3-79-cb	42__647442.1.sgy	1	1	2	0	0	571	1	1425	4000	Validation	3.2547
w-3-79-cb	43__465867.1.sgy	1	1	2	0	0	552	1	1425	4000	Validation	3.1464
w-3-79-cb	44__483874.1.sgy	1	1	2	0	0	615	1	1425	4000	Validation	3.5055
w-3-79-cb	45__387840.1.sgy	1	1	2	0	0	467	1	1425	4000	Validation	2.6619
w-3-79-cb	46__476033.1.sgy	1	1	2	0	0	744	1	1425	4000	Validation	4.2408
w-3-79-cb	48__438357.1.sgy	1	1	2	0	0	1144	1	1425	4000	Validation	6.5208
w-3-79-cb	49__337389.1.sgy	1	1	2	0	0	1609	1	1425	4000	Validation	9.1713
w-3-79-cb	50__436196.1.sgy	1	1	2	0	0	1843	1	1425	4000	Validation	10.5051
w-3-79-cb	51__445748.1.sgy	1	1	2	0	0	2151	1	1425	4000	Validation	12.2607
w-3-79-cb	51__53138.1.sgy	1	1	2	0	0	2151	1	1450	4000	Validation	12.4758
w-3-79-cb	52__492741.1.sgy	1	1	2	0	0	1930	1	1425	4000	Validation	11.001
w-3-79-cb	53__458863.1.sgy	1	1	2	0	0	1310	1	1425	4000	Validation	7.467
w-3-79-cb	54__478415.1.sgy	1	1	2	0	0	1019	1	1425	4000	Validation	5.8083
w-3-79-cb	55__465330.1.sgy	1	1	2	0	0	991	1	1425	4000	Validation	5.6487
w-3-79-cb	56__367750.1.sgy	1	1	2	0	0	760	1	1425	4000	Validation	4.332
w-3-79-cb	60__392023.1.sgy	1	1	2	0	0	1435	1	1425	4000	Validation	8.1795
w-3-79-cb	61__612412.1.sgy	1	1	2	0	0	400	1	1425	4000	Validation	2.28
w-3-79-cb	62__604192.1.sgy	1	1	2	0	0	2847	1	1425	4000	Validation	16.2279
w-3-79-cb	63__479385.1.sgy	1	1	2	0	0	2447	1	1425	4000	Validation	13.9479
w-3-79-cb	64__457174.1.sgy	1	1	2	0	0	2215	1	1425	4000	Validation	12.6255
w-3-79-cb	65__595278.1.sgy	1	1	2	0	0	1661	1	1425	4000	Validation	9.4677
w-3-79-cb	66__610953.1.sgy	1	1	2	0	0	1306	1	1425	4000	Validation	7.4442
w-3-79-cb	67__295161.1.sgy	1	1	2	0	0	978	1	1425	4000	Validation	5.5746
w-3-79-cb	68__474130.1.sgy	1	1	2	0	0	331	1	1425	4000	Validation	1.8867
w-30-81-cs	WHB-001_102802.sgy	1	0	2	0	0	2658	1	1463	4000	Train	15.554616
w-30-81-cs	WHB-001_113153.sgy	1	0	2	0	0	3232	1	1463	4000	Train	18.913664
w-30-81-cs	WHB-005_102003.sgy	1	0	2	0	0	251	1	1463	4000	Train	1.468852
w-30-81-cs	WHB-005_111654.sgy	1	0	2	0	0	3257	1	1463	4000	Train	19.059964
w-30-81-cs	WHB-005_130911.sgy	1	0	2	0	0	6384	1	1488	4000	Train	37.997568
w-30-81-cs	WHB-014_146007.sgy	1	0	2	0	0	3896	1	1463	4000	Train	22.799392
w-30-81-cs	WHB-018_135173.sgy	1	0	2	0	0	4785	1	1463	4000	Train	28.00182
w-30-81-cs	WHB-024_145503.sgy	1	0	2	0	0	7818	1	1463	4000	Train	45.750936
w-30-81-cs	WHB-026_104586.sgy	1	0	2	0	0	2120	1	1463	4000	Train	12.40624
w-30-81-cs	WHB-026_105166.sgy	1	0	2	0	0	390	1	1463	4000	Train	2.28228
w-30-81-cs	WHB-028_106870.sgy	1	0	2	0	0	5954	1	1463	4000	Train	34.842808
w-30-81-cs	WHB-028_109681.sgy	1	0	2	0	0	2614	1	1463	4000	Train	15.297128
w-30-81-cs	WHB-032_137690.sgy	1	0	2	0	0	8026	1	1463	4000	Train	46.968152
w-30-81-sc	WC80-104__776971.sgy	1	0	2	0	0	888	1	1725	4000	Train	6.1272
w-30-81-sc	WC80-106__731310.sgy	1	0	2	0	0	863	1	1750	4000	Train	6.041
w-30-81-sc	WC80-108__801714.sgy	1	0	2	0	0	886	1	1750	4000	Train	6.202
w-30-81-sc	WC80-114_1__782035.sgy	1	0	2	0	0	541	1	1475	4000	Train	3.1919
w-30-81-sc	WC80-117__742321.sgy	1	0	2	0	0	2044	1	1725	4000	Train	14.1036
w-30-81-sc	WC80-122__804198.sgy	1	0	2	0	0	895	1	1725	4000	Train	6.1755
w-30-81-sc	WC80-123__775157.sgy	1	0	2	0	0	2042	1	1475	4000	Train	12.0478
w-30-81-sc	WC80-126__722820.sgy	1	0	2	0	0	514	1	1725	4000	Train	3.5466
w-30-81-sc	WC80-132_1__806502.sgy	1	0	2	0	0	399	1	1500	4000	Train	2.394
w-30-81-sc	WC80-133__3953.sgy	1	0	2	0	0	433	1	1450	4000	Train	2.5114
w-30-81-sc	WC80-135__9036.sgy	1	0	2	0	0	563	1	1450	4000	Train	3.2654
w-30-81-sc	WC80-137__10771.sgy	1	0	2	0	0	563	1	1450	4000	Train	3.2654
w-30-81-sc	WC80-144__762083.sgy	1	0	2	0	0	523	1	1725	4000	Train	3.6087
w-30-81-sc	WC80-149__10097.sgy	1	0	2	0	0	798	1	1450	4000	Train	4.6284
w-30-81-sc	WC80-150_1__782014.sgy	1	0	2	0	0	195	1	1475	4000	Train	1.1505
w-30-81-sc	WC80-153__10115.sgy	1	0	2	0	0	622	1	1450	4000	Train	3.6076
w-30-81-sc	WC80-158__787820.sgy	1	0	2	0	0	662	1	1475	4000	Train	3.9058
w-30-81-sc	WC80-160__5002.sgy	1	0	2	0	0	352	1	1450	4000	Train	2.0416
w-30-81-sc	WC80-170__10249.sgy	1	0	2	0	0	569	1	1450	4000	Train	3.3002
w-30-81-sc	WC80-180__11524.sgy	1	0	2	0	0	767	1	1450	4000	Train	4.4486
w-30-81-sc	WC80-181__7706.sgy	1	0	2	0	0	452	1	1688	4000	Train	3.051904
w-30-81-sc	WC80-187__792928.sgy	1	0	2	0	0	1794	1	1475	4000	Train	10.5846
w-30-81-sc	WC80-189__771264.sgy	1	0	2	0	0	1862	1	1475	4000	Train	10.9858
w-30-81-sc	WC80-192__9647.sgy	1	0	2	0	0	850	1	1688	4000	Train	5.7392
w-30-81-sc	WC80-196_1__15237.sgy	1	0	2	0	0	375	1	1688	4000	Train	2.532
w-30-81-sc	WC80-209__772490.sgy	1	0	2	0	0	1508	1	1475	4000	Train	8.8972
w-30-81-sc	WC80-213__804495.sgy	1	0	2	0	0	1111	1	1475	4000	Train	6.5549
w-30-81-sc	WC80-217__771022.sgy	1	0	2	0	0	1565	1	1475	4000	Train	9.2335
w-30-81-sc	WC80-224__792205.sgy	1	0	2	0	0	601	1	1725	4000	Train	4.1469
w-30-81-sc	WC80-234__703592.sgy	1	0	2	0	0	778	1	1475	4000	Train	4.5902
w-30-81-sc	WC80-248__757257.sgy	1	0	2	0	0	1212	1	1475	4000	Train	7.1508
w-30-81-sc	WC80-252__707573.sgy	1	0	2	0	0	1258	1	1475	4000	Train	7.4222
w-30-81-sc	WC80-262__798085.sgy	1	0	2	0	0	1268	1	1475	4000	Train	7.4812
w-30-81-sc	WC80-266__715351.sgy	1	0	2	0	0	1118	1	1500	4000	Train	6.708
w-30-81-sc	WC80-282__703019.sgy	1	0	2	0	0	428	1	1475	4000	Train	2.5252
w-30-81-sc	WC80-284__795833.sgy	1	0	2	0	0	491	1	1475	4000	Train	2.8969
w-30-81-sc	WC80-286__776704.sgy	1	0	2	0	0	561	1	1475	4000	Train	3.3099
w-30-81-sc	WC80-290__771727.sgy	1	0	2	0	0	688	1	1475	4000	Train	4.0592
w-30-81-sc	WC80-292__707195.sgy	1	0	2	0	0	757	1	1475	4000	Train	4.4663
w-30-81-sc	WC80-312__763048.sgy	1	0	2	0	0	851	1	1475	4000	Train	5.0209
w-30-81-sc	WC80-323__786972.sgy	1	0	2	0	0	1370	1	1475	4000	Train	8.083
w-30-81-sc	WC80-328__786535.sgy	1	0	2	0	0	1454	1	1475	4000	Train	8.5786
w-30-81-sc	WC80-337__763104.sgy	1	0	2	0	0	2105	1	1475	4000	Train	12.4195
w-30-81-sc	WC80-342__725525.sgy	1	0	2	0	0	1530	1	1500	4000	Train	9.18
w-30-81-sc	WC80-343__713212.sgy	1	0	2	0	0	1456	1	1500	4000	Train	8.736
w-30-81-sc	WC80-346__789413.sgy	1	0	2	0	0	1493	1	1475	4000	Train	8.8087
w-30-81-sc	WC80-355__799995.sgy	1	0	2	0	0	916	1	1500	4000	Train	5.496
w-30-81-sc	WC80-357__724370.sgy	1	0	2	0	0	978	1	1500	4000	Train	5.868
w-30-81-sc	WC80-359__768946.sgy	1	0	2	0	0	952	1	1475	4000	Train	5.6168
w-30-81-sc	WC80-365__745528.sgy	1	0	2	0	0	1082	1	1500	4000	Train	6.492
w-30-81-sc	WC80-367__745341.sgy	1	0	2	0	0	915	1	1475	4000	Train	5.3985
w-30-81-sc	WC80-371__785909.sgy	1	0	2	0	0	804	1	1500	4000	Train	4.824
w-31-81-bs	WSGB-301_8283.sgy	1	0	2	0	0	2006	1	1475	4000	Test	11.8354
w-31-81-bs	WSGB-302_1_91100.sgy	1	0	2	0	0	684	1	1475	4000	Test	4.0356
w-31-81-bs	WSGB-308_23615.sgy	1	0	2	0	0	3210	1	1475	4000	Test	18.939
w-31-81-bs	WSGB-309_45731.sgy	1	0	2	0	0	2820	1	1475	4000	Test	16.638
w-31-81-bs	WSGB-312_806281.sgy	1	0	2	0	0	3574	1	1475	4000	Test	21.0866
w-31-81-bs	WSGB-318_794377.sgy	1	0	2	0	0	1000	1	1475	4000	Test	5.9
w-31-81-bs	WSGB-320_76883.sgy	1	0	2	0	0	5770	1	1475	4000	Test	34.043
w-31-81-bs	WSGB-328_780475.sgy	1	0	2	0	0	5126	1	1500	4000	Test	30.756
w-31-81-bs	WSGB-330_804845.sgy	1	0	2	0	0	5890	1	1500	4000	Test	35.34
w-31-81-bs	WSGB-332_43752.sgy	1	0	2	0	0	4529	1	1500	4000	Test	27.174
w-31-81-bs	WSGB-333_47252.sgy	1	0	2	0	0	850	1	1500	4000	Test	5.1
w-31-81-bs	WSGB-336_66916.sgy	1	0	2	0	0	6250	1	1500	4000	Test	37.5
w-31-81-bs	WSGB-338_82817.sgy	1	0	2	0	0	6240	1	1500	4000	Test	37.44
w-31-81-bs	WSGB-341_793188.sgy	1	0	2	0	0	2578	1	1500	4000	Test	15.468
w-31-81-sc	WSD81-701__27778.sgy	1	0	2	0	0	990	1	1500	4000	Train	5.94
w-31-81-sc	WSD81-703__46606.sgy	1	0	2	0	0	3920	1	1500	4000	Train	23.52
w-31-81-sc	WSD81-707_1__18875.sgy	1	0	2	0	0	1520	1	1500	4000	Train	9.12
w-31-81-sc	WSD81-717_1__31659.sgy	1	0	2	0	0	4351	1	1525	4000	Train	26.5411
w-31-81-sc	WSD81-718__24861.sgy	1	0	2	0	0	2870	1	1475	4000	Train	16.933
w-31-81-sc	WSD81-719__22445.sgy	1	0	2	0	0	5420	1	1500	4000	Train	32.52
w-31-81-sc	WSD81-721__47876.sgy	1	0	2	0	0	9889	1	1525	4000	Train	60.3229
w-31-81-sc	WSD81-723__20538.sgy	1	0	2	0	0	5839	1	1500	4000	Train	35.034
w-31-81-sc	WSD81-724__20016.sgy	1	0	2	0	0	2144	1	1500	4000	Train	12.864
w-31-81-sc	WSD81-730__48786.sgy	1	0	2	0	0	1130	1	1500	4000	Train	6.78
w-31-81-sc	WSD81-730_1__33367.sgy	1	0	2	0	0	2200	1	1500	4000	Train	13.2
w-31-81-sc	WSD81-734__9336.sgy	1	0	2	0	0	2719	1	1500	4000	Train	16.314
w-31-81-sc	WSD81-736__8863.sgy	1	0	2	0	0	651	1	1500	4000	Train	3.906
w-31-81-sc	WSD81-742__19147.sgy	1	0	2	0	0	2700	1	1500	4000	Train	16.2
w-31-81-sc	WSD81-752__23506.sgy	1	0	2	0	0	1982	1	1500	4000	Train	11.892
w-31-81-sc	WSD81-762__37747.sgy	1	0	2	0	0	1520	1	1500	4000	Train	9.12
w-32-82-cc	W82-403__131191.sgy	1	0	2	0	0	4620	1	1475	4000	Train	27.258
w-32-82-cc	W82-425_1__134503.sgy	1	0	2	0	0	5560	1	1475	4000	Train	32.804
w-32-82-cc	W82-427__150428.sgy	1	0	2	0	0	6153	1	1475	4000	Train	36.3027
w-32-82-cc	W82-433__124125.sgy	1	0	2	0	0	6920	1	1475	4000	Train	40.828
w-32-82-cc	W82-434__107013.sgy	1	0	2	0	0	4494	1	1475	4000	Train	26.5146
w-32-82-cc	W82-439__120610.sgy	1	0	2	0	0	5230	1	1475	4000	Train	30.857
w-32-82-cc	W82-440__121183.sgy	1	0	2	0	0	4870	1	1475	4000	Train	28.733
w-32-82-cc	W82-448__151168.sgy	1	0	2	0	0	4512	1	1475	4000	Train	26.6208
w-32-82-cc	W82-450__142708.sgy	1	0	2	0	0	4626	1	1475	4000	Train	27.2934
w-32-82-cc	W82-472_1__116639.sgy	1	0	2	0	0	2200	1	1500	4000	Train	13.2
w-32-82-cc	W82-510__120393.sgy	1	0	2	0	0	1990	1	1475	4000	Train	11.741
w-33-81-ar	WCB-651_580439.sgy	1	0	2	0	0	336	1	1450	4000	Train	1.9488
w-33-81-ar	WCB-653_580439.sgy	1	0	2	0	0	1290	1	1450	4000	Train	7.482
w-33-81-ar	WCB-657_580439.sgy	1	0	2	0	0	820	1	1450	4000	Train	4.756
w-33-81-ar	WCB-659_580439.sgy	1	0	2	0	0	1362	1	1450	4000	Train	7.8996
w-33-81-ar	WCB-661_580439.sgy	1	0	2	0	0	1412	1	1450	4000	Train	8.1896
w-33-81-ar	WCB-662_580439.sgy	1	0	2	0	0	584	1	1450	4000	Train	3.3872
w-33-81-ar	WCB-663_580439.sgy	1	0	2	0	0	1248	1	1450	4000	Train	7.2384
w-33-81-ar	WCB-672_580439.sgy	1	0	2	0	0	518	1	1450	4000	Train	3.0044
w-33-81-ar	WCB-678_580439.sgy	1	0	2	0	0	442	1	1450	4000	Train	2.5636
w-33-81-ar	WCB-680_580439.sgy	1	0	2	0	0	486	1	1450	4000	Train	2.8188
w-33-81-ar	WCB-682_580439.sgy	1	0	2	0	0	516	1	1450	4000	Train	2.9928
w-33-81-ar	WCB-684_580439.sgy	1	0	2	0	0	462	1	1450	4000	Train	2.6796
w-33-81-ar	WCB-686_580439.sgy	1	0	2	0	0	474	1	1450	4000	Train	2.7492
w-33-81-ar	WCB-688_580439.sgy	1	0	2	0	0	456	1	1450	4000	Train	2.6448
w-33-81-ar	WCB-690_580439.sgy	1	0	2	0	0	476	1	1450	4000	Train	2.7608
w-33-82-sc	WC82-100__148418.sgy	1	0	2	0	0	5320	1	1450	4000	Train	30.856
w-33-82-sc	WC82-101__148422.sgy	1	0	2	0	0	3570	1	1450	4000	Train	20.706
w-33-82-sc	WC82-108__139065.sgy	1	0	2	0	0	6710	1	1450	4000	Train	38.918
w-33-82-sc	WC82-111__144993.sgy	1	0	2	0	0	3030	1	1450	4000	Train	17.574
w-33-82-sc	WC82-112__125901.sgy	1	0	2	0	0	3048	1	1450	4000	Train	17.6784
w-33-82-sc	WC82-122__126709.sgy	1	0	2	0	0	3070	1	1450	4000	Train	17.806
w-33-82-sc	WC82-127__107460.sgy	1	0	2	0	0	3020	1	1450	4000	Train	17.516
w-33-82-sc	WC82-137__150097.sgy	1	0	2	0	0	2662	1	1450	4000	Train	15.4396
w-33-82-sc	WC82-138__113537.sgy	1	0	2	0	0	3038	1	1450	4000	Train	17.6204
w-33-82-sc	WC82-139__122626.sgy	1	0	2	0	0	3070	1	1450	4000	Train	17.806
w-33-82-sc	WC82-140__129598.sgy	1	0	2	0	0	2920	1	1450	4000	Train	16.936
w-33-82-sc	WC82-143__134164.sgy	1	0	2	0	0	2050	1	1450	4000	Train	11.89
w-33-82-sc	WC82-144__123363.sgy	1	0	2	0	0	2248	1	1450	4000	Train	13.0384
w-33-82-sc	WC82-156__119169.sgy	1	0	2	0	0	1450	1	1450	4000	Train	8.41
w-33-82-sc	WC82-170__122109.sgy	1	0	2	0	0	1712	1	1450	4000	Train	9.9296
w-33-82-sc	WC82-178__123832.sgy	1	0	2	0	0	1716	1	1450	4000	Train	9.9528
w-33-82-sc	WC82-180__150226.sgy	1	0	2	0	0	1470	1	1450	4000	Train	8.526
w-33-82-sc	WC82-182__147810.sgy	1	0	2	0	0	1190	1	1450	4000	Train	6.902
w-34-82-aa	WSA-206_116163.sgy	1	0	2	0	0	2566	1	1725	4000	Train	17.7054
w-34-82-aa	WSA-208_10102.sgy	1	0	2	0	0	2466	1	1725	4000	Train	17.0154
w-34-82-aa	WSA-210_86793.sgy	1	0	2	0	0	2270	1	1725	4000	Train	15.663
w-34-82-aa	WSA-218_101621.sgy	1	0	2	0	0	6770	1	1975	4000	Train	53.483
w-34-82-aa	WSA-222_15059.sgy	1	0	2	0	0	1046	1	1725	4000	Train	7.2174
w-34-82-mb	WS82-602_1__47956.sgy	1	0	2	0	0	2682	1	1775	4000	Validation	19.0422
w-34-82-mb	WS82-604__935.sgy	1	0	2	0	0	870	1	1775	4000	Validation	6.177
w-34-82-mb	WS82-612__39524.sgy	1	0	2	0	0	638	1	1525	4000	Validation	3.8918
w-34-82-mb	WS82-613__17146.sgy	1	0	2	0	0	4518	1	1800	4000	Validation	32.5296
w-34-82-mb	WS82-615__29959.sgy	1	0	2	0	0	4550	1	2050	4000	Validation	37.31
w-34-82-mb	WS82-616_1__39700.sgy	1	0	2	0	0	1270	1	1525	4000	Validation	7.747
w-34-82-mb	WS82-620__48353.sgy	1	0	2	0	0	4540	1	1800	4000	Validation	32.688
w-34-82-mb	WS82-621__26245.sgy	1	0	2	0	0	464	1	1775	4000	Validation	3.2944
w-34-82-mb	WS82-623__48411.sgy	1	0	2	0	0	1730	1	1525	4000	Validation	10.553
